87.96411184,177.40714,113.2655329
88.30116056,178.05919,113.5399221
88.54597343,178.4930241,113.9000038
88.90629661,178.9389813,114.9612063
89.13990327,179.717458,115.9046897
89.4226449,180.53317,116.6032137
89.82693096,181.4216207,117.1589168
90.35707152,182.0754026,117.6020943
90.89497024,182.3221944,118.0738361
90.89841831,182.5603269,119.0043358
91.32684085,183.3708433,120.2827991
91.63371896,183.8756841,121.2210891
91.90180631,184.4420065,122.052047
92.22333871,184.5892156,122.9661006
92.52073464,184.8706449,123.6196144
92.59142005,185.3876089,124.3839225
93.22845074,186.7705092,125.0919679
93.56291341,187.1160177,125.5879459
94.09046792,187.5308012,126.4414089
94.65077908,187.7594084,126.9140162
94.95507115,188.0798048,127.4749128
95.15505913,188.6530547,128.5439055
95.4895218,189.6696639,129.4640182
95.83346665,190.4550681,130.2118803
96.27999155,191.3582397,130.4222165
96.75841108,191.5868468,131.1969116
97.25838104,192.2882552,131.4946716
97.58767161,192.4787612,132.1620346
98.05833298,193.36548,132.9263428
98.35831496,194.3474517,133.3807729
99.15137077,194.94235,133.8282783
99.82202013,195.553701,134.0853559
100.0952796,195.9009415,134.3943684
100.567665,196.2810875,135.1119351
101.0909094,197.2466065,135.787954
101.4857133,197.8960587,136.1099502
102.2848032,198.5879418,136.5340849
102.7933933,199.074598,137.0447778
103.0606187,199.4382912,137.4498698
103.5717949,199.6140763,137.761479
103.828676,199.8989693,138.8936591
104.0269399,200.5319688,139.7090365
104.5381161,201.2506959,140.2785889
105.1699747,201.792772,140.6481921
105.5975352,202.3521669,141.0091394
105.8906211,202.7808053,141.4298118
105.9966492,203.3783014,142.4252301
106.1725007,204.131666,143.6370437
106.4664485,204.8867624,144.5459039
106.8483221,205.531885,145.0791019
107.4370799,205.8929804,145.6919333
107.8215395,206.183935,146.1705997
108.0732485,206.5320414,147.2092971
108.6283876,207.1304034,148.2263549
109.4360977,207.7045191,149.0711621
109.8446938,208.2465952,149.6277308
110.5636162,208.7497042,150.0553278
110.9437657,209.3333453,150.3366417
111.6256213,209.8503093,151.2801251
112.0652501,210.6201266,152.0227938
113.3272432,211.7363185,152.4123053
113.8892784,211.9683894,152.8381712
114.3521817,212.1597614,153.3263589
114.8616338,212.6420879,154.4213191
115.5555576,213.8059063,155.0203012
116.0357012,214.6683788,155.2825723
116.5529115,215.671999,155.6556378
117.1442553,216.1491299,156.0815037
117.7890442,216.9856243,156.4095589
118.3553894,217.3224736,156.5515143
118.837257,217.5077839,156.5575733
119.2070624,217.5060521,156.5177566
119.5794538,217.0271893,156.4112901
119.6785858,216.9345341,156.5722882
119.9216747,216.5760365,156.5463208
119.9863259,216.3153896,156.6086426
120.1595914,216.1586552,156.7038565
120.340615,215.807951,156.7895491
120.4604354,215.5507679,156.7177058
120.5518092,215.331686,156.6804858
120.6319768,215.3342838,156.5956589
120.7880019,214.8839969,156.7748342
120.8336888,214.6856975,156.5982556
120.7216266,214.6449985,156.6380724
120.8561013,214.5081806,156.4675529
120.8828238,214.2007732,156.3498338
120.8586873,214.2509975,156.0157195
121.0276427,214.24407,156.0235098
120.9026502,214.0310497,155.7967275
120.9655775,213.9132824,155.7655666
121.0586753,213.9617748,155.6166866
120.9802317,213.9912166,155.4894462
121.1129824,213.9236736,155.3725927
121.0155744,214.0206585,155.3085397
121.0716056,213.8942318,155.2695886
121.0371249,213.9011593,155.2747821
121.0190225,213.7903194,155.060118
120.994886,213.7565479,155.0479998
121.0147124,213.673418,154.9943338
121.2034942,213.7037258,154.8281422
121.0629854,213.7755985,154.9077757
121.0845358,213.8206272,154.8212176
121.0647094,213.755682,154.8324701
120.9974721,213.7037258,154.634252
121.1103963,213.6552333,154.52692
121.1224646,213.6448421,154.634252
120.9491991,213.5937519,154.5771237
121.0672955,213.6076068,154.5208609
120.9974721,213.5019626,154.442093
121.0681575,213.6136684,154.4213191
121.0224706,213.6275234,154.3148526
121.044883,213.4950351,154.3572661
121.044021,213.5504551,154.3010033
120.9552332,213.5461254,154.2681112
120.9785077,213.510622,154.2282945
120.9371309,213.429224,154.1919401
121.0009202,213.5288066,154.223101
121.0198845,213.5080242,154.142602
121.0328148,213.4361515,153.882062
120.8750656,213.4543361,153.9590988
120.8552393,213.3712062,153.9435183
120.8009322,213.3807315,154.0378666
120.9397169,213.4240284,153.9037016
120.5750837,214.4293804,153.3956054
120.2509652,215.7109661,153.1065013
119.9975322,216.1118946,153.0580288
119.9630515,216.1439343,152.9550246
119.9639135,216.1257496,152.7490163
120.0966641,216.1118946,152.6676517
120.0932161,216.1101627,152.8502893
120.0656315,216.1621189,152.8520205
120.0509772,216.1153584,152.8390368
119.9044343,215.9499645,152.7645968
120.0001182,215.9465008,152.6131201
